
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:41
Dataset:....................................colon_cancer
Data Size:......................................n=62, p=2000
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0178
Number of groups:.............................223

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
    90 3.410e-01 7.126e-01 | 1.378e-02    3 desired 1.298e+00    0 +1.807e-05 +2.269e-05  190    33 |    0   1.000e+00 1.378e-02 |
    91 3.409e-01 7.839e-01 | 1.687e-02    2 desired 7.138e-01    1 +1.045e-05 +4.126e-05  193    30 |    0   1.000e+00 1.687e-02 |
    92 3.408e-01 8.623e-01 | 2.434e-02    3 desired 8.637e-01    0 +1.817e-05 +1.014e-04  189    34 |    1   5.000e-01 1.217e-02 |
    93 3.406e-01 6.898e-01 | 1.171e-02    3 desired 1.045e+00    0 +8.232e-06 +1.523e-05  193    30 |    0   1.000e+00 1.171e-02 |
    94 3.405e-01 7.588e-01 | 1.433e-02    4 desired 6.955e-01    1 +2.661e-07 +2.797e-05  193    30 |    0   1.000e+00 1.433e-02 |
    95 3.403e-01 8.347e-01 | 1.815e-02    3 desired 8.416e-01    0 +2.209e-05 +5.343e-05  194    29 |    0   1.000e+00 1.815e-02 |
    96 3.403e-01 9.182e-01 | 2.765e-02    4 desired 5.601e-01    1 +3.210e-06 +1.441e-04  192    31 |    1   5.000e-01 1.382e-02 |
    97 3.401e-01 7.345e-01 | 1.241e-02    5 desired 8.200e-01    0 +9.465e-06 +1.962e-05  195    28 |    0   1.000e+00 1.241e-02 |
    98 3.400e-01 8.080e-01 | 1.561e-02    2 desired 9.020e-01    0 +3.697e-05 +3.732e-05  196    27 |    0   1.000e+00 1.561e-02 |
    99 3.399e-01 8.888e-01 | 2.098e-02    4 desired 6.003e-01    1 +1.830e-06 +7.898e-05  196    27 |    1   5.000e-01 1.049e-02 |
   100 3.398e-01 7.110e-01 | 9.709e-03    5 desired 8.789e-01    0 +4.522e-06 +1.121e-05  197    26 |    0   1.000e+00 9.709e-03 |
   101 3.396e-01 7.821e-01 | 1.034e-02    2 desired 9.668e-01    0 +6.482e-06 +1.542e-05  198    25 |    0   1.000e+00 1.034e-02 |
   102 3.395e-01 8.603e-01 | 1.225e-02    4 desired 6.434e-01    1 +4.026e-07 +2.556e-05  198    25 |    0   1.000e+00 1.225e-02 |
   103 3.394e-01 9.464e-01 | 1.485e-02    3 desired 7.785e-01    0 +7.562e-06 +4.345e-05  197    26 |    0   1.000e+00 1.485e-02 |
   104 3.394e-01 1.041e+00 | 2.141e-02    4 desired 5.181e-01    1 +1.471e-06 +1.023e-04  196    27 |    1   5.000e-01 1.070e-02 |
   105 3.392e-01 8.328e-01 | 1.088e-02    4 desired 6.896e-01    0 +1.284e-05 +1.913e-05  198    25 |    0   1.000e+00 1.088e-02 |
